nome_municipio,sigla_uf,nome_regiao,taxa_prevista,meta,total_alunos,taxa_prevista_pct,gap_meta,em_risco
Confresa,MT,Centro-Oeste,0.5035675,42.31,58,50.35675,8.046750488281248,False
Rubiácea,SP,Sudeste,0.6585997,57.81,1,65.85997,8.049970092773435,False
Amaralina,GO,Centro-Oeste,0.8805171,80.0,4,88.05171,8.051712036132812,False
Engenheiro Caldas,MG,Sudeste,0.6988656,61.830000000000005,9,69.88656,8.056558532714838,False
Serra dos Aimorés,MG,Sudeste,0.64520717,56.46,9,64.52071,8.060713806152343,False
Faxinal dos Guedes,SC,Sul,0.65273535,57.2,13,65.27354,8.073536682128903,False
Sumé,PB,Nordeste,0.48183328,40.1,11,48.183327,8.083326721191405,False
Santa Cruz do Xingu,MT,Centro-Oeste,0.66003233,57.90999999999999,7,66.003235,8.09323486328126,False
Cachoeira dos Índios,PB,Nordeste,0.56181234,48.080000000000005,9,56.181232,8.101232452392573,False
Itiquira,MT,Centro-Oeste,0.5663154,48.53000000000001,15,56.631542,8.101542205810539,False
São Roberto,MA,Nordeste,0.6154574,53.44,5,61.545742,8.105742034912112,False
Formoso,GO,Centro-Oeste,0.8038826,72.26,6,80.38826,8.128259887695307,False
Vale do Paraíso,RO,Norte,0.6787463,59.72,7,67.874626,8.15462615966797,False
São Félix de Balsas,MA,Nordeste,0.5777594,49.59,8,57.77594,8.185939941406247,False
São Gonçalo do Amarante,CE,Nordeste,0.88189405,80.0,99,88.18941,8.189407348632812,False
Abadia de Goiás,GO,Centro-Oeste,0.7137408,63.18,29,71.374084,8.19408447265625,False
Meleiro,SC,Sul,0.6718976,58.99,6,67.18976,8.199758300781248,False
Piúma,ES,Sudeste,0.73563427,65.36,48,73.56342,8.203423156738282,False
São Vicente de Minas,MG,Sudeste,0.7159374,63.39,6,71.593735,8.203734741210937,False
Montes Claros de Goiás,GO,Centro-Oeste,0.7695374,68.75,8,76.953735,8.2037353515625,False
Macajuba,BA,Nordeste,0.3375634,25.55,4,33.75634,8.206340026855468,False
Presidente Bernardes,MG,Sudeste,0.6913775,60.93,2,69.13775,8.207748718261719,False
São José de Piranhas,PB,Nordeste,0.49139443,40.93,15,49.139442,8.209442443847657,False
Pacatuba,SE,Nordeste,0.3195239,23.74,7,31.95239,8.212390670776369,False
Amontada,CE,Nordeste,0.88222206,80.0,53,88.222206,8.222206115722656,False
Amambai,MS,Centro-Oeste,0.5626239,48.04,56,56.26239,8.22239013671875,False
Igarapé,MG,Sudeste,0.647479,56.519999999999996,49,64.7479,8.22790191650391,False
Lagoa do Carro,PE,Nordeste,0.61784303,53.55,14,61.7843,8.234301757812503,False
Itinga,MG,Sudeste,0.6509953,56.85,15,65.09953,8.249533081054686,False
Muricilândia,TO,Norte,0.3307633,24.82,2,33.076332,8.256332092285156,False
Mozarlândia,GO,Centro-Oeste,0.642228,55.96,20,64.2228,8.262801208496093,False
Cristais Paulista,SP,Sudeste,0.6317555,54.91,4,63.17555,8.2655485534668,False
Santa Terezinha,MT,Centro-Oeste,0.5438237,46.1,4,54.38237,8.282369995117186,False
Caraúbas do Piauí,PI,Nordeste,0.5323116,44.94,8,53.231163,8.291163024902346,False
Carauari,AM,Norte,0.6099295,52.7,41,60.99295,8.292950439453122,False
Brasilândia do Tocantins,TO,Norte,0.45143944,36.84,2,45.143944,8.30394378662109,False
São José do Jacuri,MG,Sudeste,0.6767441,59.37,9,67.67441,8.304407958984378,False
Dores de Campos,MG,Sudeste,0.6717957,58.87,9,67.17957,8.309573059082034,False
Turvelândia,GO,Centro-Oeste,0.78381354,70.07,5,78.381355,8.311355285644538,False
Passa-Vinte,MG,Sudeste,0.7254468,64.23,2,72.544685,8.314685363769527,False
Itaitinga,CE,Nordeste,0.8831703,80.0,90,88.31703,8.317031860351562,False
Carmo,RJ,Sudeste,0.57762724,49.44,9,57.762726,8.322725830078127,False
Severínia,SP,Sudeste,0.5651578,48.16,9,56.515778,8.355777587890628,False
Ametista do Sul,RS,Sul,0.6242643,54.07,11,62.42643,8.356429748535156,False
Ipaba,MG,Sudeste,0.74118257,65.76,12,74.118256,8.35825561523437,False
Cuitegi,PB,Nordeste,0.4474177,36.38,2,44.74177,8.361771697998044,False
Pimenteiras do Oeste,RO,Norte,0.6731648,58.95,3,67.316475,8.366474914550778,False
Tunas do Paraná,PR,Sul,0.7455608,66.18,7,74.55608,8.376083679199212,False
Santa Helena de Minas,MG,Sudeste,0.7113347,62.75,5,71.13347,8.383468627929688,False
Governador Valadares,MG,Sudeste,0.6506567,56.68,221,65.065674,8.385673828125,False
Brejetuba,ES,Sudeste,0.77788836,69.4,15,77.78883,8.388833618164057,False
Nova Lima,MG,Sudeste,0.6902547,60.62,78,69.02547,8.405466918945315,False
Alterosa,MG,Sudeste,0.73011214,64.6,14,73.011215,8.411215209960943,False
Joca Claudino,PB,Nordeste,0.5441229,46.0,3,54.41229,8.412288665771484,False
Santa Cecília,PB,Nordeste,0.2817064,19.74,4,28.170639,8.430639038085939,False
Arês,RN,Nordeste,0.4040222,31.97,12,40.402218,8.432217864990236,False
Capinópolis,MG,Sudeste,0.6437436,55.94,22,64.37436,8.434359130859377,False
Divinolândia,SP,Sudeste,0.65349275,56.9,5,65.34927,8.449273681640626,False
Poconé,MT,Centro-Oeste,0.46900028,38.45,31,46.90003,8.450028228759763,False
Patrocínio Paulista,SP,Sudeste,0.58810246,50.36,10,58.810246,8.450245513916016,False
Araci,BA,Nordeste,0.3582589,27.369999999999997,44,35.82589,8.455889587402346,False
Icapuí,CE,Nordeste,0.8846025,80.0,29,88.46025,8.460250854492188,False
Alto Jequitibá,MG,Sudeste,0.64093715,55.63,14,64.09371,8.463711853027341,False
Retirolândia,BA,Nordeste,0.33928263,25.46,12,33.928265,8.468264617919921,False
Sarapuí,SP,Sudeste,0.5600586,47.53,6,56.00586,8.475859374999999,False
Nova Soure,BA,Nordeste,0.37796542,29.32,27,37.796543,8.47654312133789,False
Soledade,PB,Nordeste,0.48881626,40.39,8,48.881626,8.49162612915039,False
Varginha,MG,Sudeste,0.64027554,55.51,107,64.02756,8.517557373046877,False
Aquiraz,CE,Nordeste,0.8852726,80.0,99,88.52726,8.527259826660156,False
Corumbiara,RO,Norte,0.7035108,61.82000000000001,8,70.35108,8.531081848144524,False
Bom Jesus do Norte,ES,Sudeste,0.77762365,69.22,8,77.76237,8.542367248535157,False
Tuntum,MA,Nordeste,0.5389224,45.32,26,53.892242,8.572242431640625,False
Gonzaga,MG,Sudeste,0.77210927,68.63,4,77.21093,8.580929870605473,False
Redenção,CE,Nordeste,0.88594234,80.0,42,88.59423,8.594230651855469,False
Camalaú,PB,Nordeste,0.51578695,42.98,9,51.578693,8.598693389892581,False
Crisólita,MG,Sudeste,0.66063595,57.46,7,66.0636,8.6035986328125,False
Mata Verde,MG,Sudeste,0.6764384,59.04,8,67.64384,8.603836975097657,False
Serra Grande,PB,Nordeste,0.54916024,46.27,2,54.916023,8.646023254394528,False
Pentecoste,CE,Nordeste,0.88662875,80.0,39,88.66287,8.662872314453125,False
Piratininga,SP,Sudeste,0.626795,54.010000000000005,10,62.6795,8.66950057983398,False
Clementina,SP,Sudeste,0.64502954,55.83,1,64.50295,8.672952575683595,False
Sete Lagoas,MG,Sudeste,0.6664336,57.96999999999999,170,66.64336,8.673356323242196,False
Caiuá,SP,Sudeste,0.6757614,58.9,1,67.57614,8.676141357421876,False
Montividiu do Norte,GO,Centro-Oeste,0.71497303,62.79,7,71.49731,8.70730682373047,False
João Monlevade,MG,Sudeste,0.72778845,64.07,63,72.77885,8.708846740722663,False
Tapiraí,SP,Sudeste,0.6676176,58.04999999999999,6,66.761765,8.711764526367197,False
Confins,MG,Sudeste,0.657847,57.07,6,65.7847,8.714698486328125,False
Canudos,BA,Nordeste,0.34593385,25.86,18,34.593384,8.7333837890625,False
Santa Fé,PR,Sul,0.709639,62.22,8,70.9639,8.743897705078126,False
Bauru,SP,Sudeste,0.5832944,49.57,129,58.329437,8.759437255859375,False
Baião,PA,Norte,0.4348032,34.71,35,43.48032,8.77031997680664,False
Nova Nazaré,MT,Centro-Oeste,0.60116595,51.34,4,60.116596,8.776596221923825,False
Nazarezinho,PB,Nordeste,0.5188939,43.11,5,51.88939,8.779389038085938,False
Fronteira,MG,Sudeste,0.66161066,57.35999999999999,15,66.161064,8.801064147949226,False
Joca Marques,PI,Nordeste,0.5358353,44.75,6,53.583534,8.833534240722656,False
Pirapetinga,MG,Sudeste,0.7437394,65.52,5,74.37394,8.85393951416016,False
Quadra,SP,Sudeste,0.6434876,55.489999999999995,5,64.348755,8.858754882812505,False
Prudente de Morais,MG,Sudeste,0.6627244,57.41,10,66.27244,8.86243804931641,False
Ouvidor,GO,Centro-Oeste,0.7667653,67.81,8,76.67653,8.86652893066406,False
Ilha Comprida,SP,Sudeste,0.6552981,56.64,7,65.52981,8.889808044433593,False
Felixlândia,MG,Sudeste,0.6555431,56.65,12,65.554306,8.904306030273439,False
Gonçalves Dias,MA,Nordeste,0.59757924,50.85,11,59.757923,8.907923126220702,False
Avelino Lopes,PI,Nordeste,0.5605214,47.14,8,56.052143,8.912143096923828,False
Monte Carmelo,MG,Sudeste,0.7524461,66.33,36,75.24461,8.91461364746094,False
Arandu,SP,Sudeste,0.67419827,58.489999999999995,5,67.41983,8.92983032226563,False
Piranga,MG,Sudeste,0.7236551,63.43,11,72.36551,8.935509033203125,False
Glaucilândia,MG,Sudeste,0.69903046,60.93,2,69.903046,8.973045654296875,False
Piripiri,PI,Nordeste,0.49037045,40.06000000000001,67,49.037045,8.977044525146475,False
Itamonte,MG,Sudeste,0.703119,61.31,9,70.3119,9.001897277832029,False
Marcionílio Souza,BA,Nordeste,0.37292337,28.29,6,37.292336,9.002335510253907,False
Ribas do Rio Pardo,MS,Centro-Oeste,0.50171876,41.16,41,50.171875,9.011875000000003,False
Luz,MG,Sudeste,0.677169,58.68,11,67.7169,9.036903686523438,False
Carmo do Paranaíba,MG,Sudeste,0.80997026,71.94,29,80.997025,9.057024536132815,False
Ibirajuba,PE,Nordeste,0.5474582,45.68,5,54.74582,9.065819091796875,False
São Romão,MG,Sudeste,0.6480307,55.73,6,64.80307,9.073070068359378,False
Mantena,MG,Sudeste,0.6397186,54.88,20,63.97186,9.091858978271482,False
Iguatemi,MS,Centro-Oeste,0.5382686,44.73,24,53.826862,9.096862335205081,False
Lagoinha,SP,Sudeste,0.62958115,53.85,3,62.958115,9.108114624023436,False
Carmo de Minas,MG,Sudeste,0.69559777,60.42999999999999,13,69.55978,9.129776306152351,False
Urucânia,MG,Sudeste,0.68750197,59.62,6,68.7502,9.130198364257815,False
Tauá,CE,Nordeste,0.891485,80.0,60,89.1485,9.14849853515625,False
Boa Esperança,MG,Sudeste,0.6734686,58.169999999999995,40,67.34686,9.176862792968755,False
Pedras de Maria da Cruz,MG,Sudeste,0.44989854,35.81,8,44.989853,9.179852905273435,False
Acajutiba,BA,Nordeste,0.35956714,26.77,12,35.956715,9.186714630126954,False
Virgínia,MG,Sudeste,0.70797193,61.6,8,70.797195,9.197195434570311,False
Canarana,MT,Centro-Oeste,0.486031,39.4,29,48.6031,9.203099822998048,False
Ingaí,MG,Sudeste,0.66084427,56.85,3,66.08443,9.234426879882811,False
Cantagalo,PR,Sul,0.77252585,68.01,26,77.25259,9.242586364746089,False
Paulo de Faria,SP,Sudeste,0.64483166,55.24,4,64.48317,9.24316955566406,False
Itaobim,MG,Sudeste,0.6391524,54.67,23,63.91524,9.245241241455076,False
Corguinho,MS,Centro-Oeste,0.60466105,51.21,5,60.466106,9.256106414794921,False
Pio IX,PI,Nordeste,0.51270634,42.01,22,51.270634,9.260633697509768,False
Araputanga,MT,Centro-Oeste,0.62915504,53.64000000000001,10,62.915504,9.275504455566399,False
Santo Antônio da Alegria,SP,Sudeste,0.63928324,54.65,1,63.928326,9.278325653076173,False
Catas Altas,MG,Sudeste,0.78679174,69.4,3,78.67918,9.2791763305664,False
Cantagalo,MG,Sudeste,0.7273976,63.46,6,72.73976,9.279761352539062,False
Umbaúba,SE,Nordeste,0.41915977,32.62,19,41.915977,9.295977478027346,False
Palestina,SP,Sudeste,0.70936507,61.63000000000001,9,70.93651,9.306508178710928,False
Natividade,TO,Norte,0.44692463,35.38,20,44.692463,9.312462921142576,False
Alagoinha do Piauí,PI,Nordeste,0.59487367,50.17,5,59.487366,9.317365722656248,False
Lagoa da Confusão,TO,Norte,0.4257643,33.23,22,42.576427,9.3464274597168,False
Amarante,PI,Nordeste,0.3879913,29.44,18,38.79913,9.359129486083983,False
Arataca,BA,Nordeste,0.33050317,23.69,4,33.050316,9.360315856933592,False
Pontalinda,SP,Sudeste,0.5970548,50.33,2,59.70548,9.375478668212892,False
Baliza,GO,Centro-Oeste,0.7623666,66.86,3,76.23666,9.376656188964844,False
Fortuna,MA,Nordeste,0.5600878,46.62,34,56.00878,9.388781433105471,False
Estiva Gerbi,SP,Sudeste,0.6016036,50.77,1,60.160362,9.39036224365234,False
Itapemirim,ES,Sudeste,0.73465025,64.07,50,73.46503,9.395026855468757,False
Montalvânia,MG,Sudeste,0.6304942,53.65,13,63.04942,9.399419403076173,False
Cachoeira da Prata,MG,Sudeste,0.6637215,56.96,1,66.37215,9.412146606445312,False
Juruá,AM,Norte,0.5621348,46.8,15,56.21348,9.413481903076175,False
Poço Redondo,SE,Nordeste,0.331687,23.75,39,33.1687,9.418701171875,False
Lagoa de São Francisco,PI,Nordeste,0.56917775,47.49,10,56.917774,9.427774200439451,False
Divinolândia de Minas,MG,Sudeste,0.78976643,69.54,7,78.97665,9.436646423339837,False
Presidente Nereu,SC,Sul,0.6579742,56.35,5,65.79742,9.447416687011717,False
Bicas,MG,Sudeste,0.60261613,50.81,4,60.261612,9.45161193847656,False
Rio Branco,MT,Centro-Oeste,0.6281233,53.36,4,62.81233,9.452328338623047,False
Baturité,CE,Nordeste,0.8765838,78.18,30,87.65838,9.478378601074212,False
Aguiarnópolis,TO,Norte,0.41904926,32.42,6,41.904926,9.484926300048826,False
Aracoiaba,CE,Nordeste,0.8948709,80.0,38,89.48709,9.487091064453125,False
Alagoa,MG,Sudeste,0.78597623,69.11,1,78.597626,9.487625732421876,False
Aporé,GO,Centro-Oeste,0.74436355,64.94,4,74.436356,9.496355590820315,False
Pedro Gomes,MS,Centro-Oeste,0.5002686,40.53,11,50.02686,9.496859283447264,False
Embu-Guaçu,SP,Sudeste,0.61441076,51.94,41,61.441074,9.501074371337893,False
Jardim Alegre,PR,Sul,0.7381309,64.31,4,73.813095,9.503095092773435,False
Umbuzeiro,PB,Nordeste,0.5425187,44.74,12,54.25187,9.511869201660154,False
Guapé,MG,Sudeste,0.7162709,62.11,12,71.62709,9.517090454101563,False
Gurinhém,PB,Nordeste,0.5138174,41.85,5,51.381744,9.531744384765624,False
Conceição do Lago-Açu,MA,Nordeste,0.59227645,49.69,20,59.227646,9.53764587402344,False
Guia Lopes da Laguna,MS,Centro-Oeste,0.61848414,52.3,13,61.848415,9.548415374755862,False
Itarema,CE,Nordeste,0.89553404,80.0,53,89.553406,9.55340576171875,False
Terezópolis de Goiás,GO,Centro-Oeste,0.7107895,61.52,6,71.07895,9.558948974609372,False
Alegre,ES,Sudeste,0.7856479,69.0,24,78.5648,9.564796447753906,False
Santo Antônio do Jacinto,MG,Sudeste,0.7531926,65.75,15,75.31926,9.569259643554688,False
São Caetano do Sul,SP,Sudeste,0.7371495,64.1,55,73.71495,9.614950561523443,False
Barro Duro,PI,Nordeste,0.54383755,44.76,5,54.383755,9.623754730224611,False
Palmeirândia,MA,Nordeste,0.5773414,48.1,15,57.73414,9.63413848876953,False
Silveiras,SP,Sudeste,0.6104033,51.4,2,61.04033,9.640328979492189,False
Icaraí de Minas,MG,Sudeste,0.67942464,58.3,5,67.94247,9.642466735839847,False
Arapuã,PR,Sul,0.68296677,58.64000000000001,3,68.29668,9.65667663574218,False
Mariluz,PR,Sul,0.74993974,65.33,9,74.99397,9.663972778320314,False
Pindoba,AL,Nordeste,0.4585249,36.18,1,45.85249,9.672489471435547,False
Russas,CE,Nordeste,0.896892,80.0,75,89.6892,9.689201354980469,False
Vargem Grande,MA,Nordeste,0.89706904,80.0,54,89.7069,9.706901550292969,False
Itapirapuã Paulista,SP,Sudeste,0.60988206,51.28,4,60.988205,9.708204956054686,False
Santa Maria da Serra,SP,Sudeste,0.64941067,55.23,9,64.94106,9.711062927246097,False
Divino,MG,Sudeste,0.6397789,54.23,15,63.97789,9.74789001464844,False
Quintana,SP,Sudeste,0.6612853,56.38,3,66.128525,9.748524780273435,False
Estrela do Norte,GO,Centro-Oeste,0.7900173,69.25,5,79.00173,9.751731872558594,False
Limoeiro do Norte,CE,Nordeste,0.8976327,80.0,55,89.763275,9.763275146484375,False
Uberaba,MG,Sudeste,0.6109203,51.31999999999999,276,61.09203,9.77202957153321,False
São João da Paraúna,GO,Centro-Oeste,0.8977449,80.0,2,89.77449,9.774490356445312,False
Silvianópolis,MG,Sudeste,0.68129396,58.35,5,68.129395,9.779394531249999,False
Capelinha,MG,Sudeste,0.70061785,60.28,54,70.06178,9.781782836914061,False
Timóteo,MG,Sudeste,0.69697726,59.90999999999999,70,69.69772,9.787723388671886,False
Cedro,PE,Nordeste,0.6212225,52.32,14,62.12225,9.802249603271484,False
Frei Inocêncio,MG,Sudeste,0.67372936,57.56,7,67.37293,9.812932434082029,False
Jaguaruna,SC,Sul,0.58212227,48.39,23,58.212227,9.82222686767578,False
Aragoiânia,GO,Centro-Oeste,0.68955284,59.11999999999999,16,68.955284,9.835284118652353,False
Analândia,SP,Sudeste,0.60205793,50.32,1,60.205795,9.885795288085937,False
Theobroma,RO,Norte,0.65421516,55.53,11,65.42152,9.89151641845703,False
Minduri,MG,Sudeste,0.6642564,56.53,3,66.42564,9.895636291503905,False
São Luís do Curu,CE,Nordeste,0.89900655,80.0,9,89.90066,9.900657653808594,False
Juti,MS,Centro-Oeste,0.397276,29.82,14,39.7276,9.90760009765625,False
Amorinópolis,GO,Centro-Oeste,0.82122934,72.21,1,82.12293,9.912932434082038,False
Sapucaí-Mirim,MG,Sudeste,0.67325014,57.41,8,67.32501,9.915012207031253,False
Volta Grande,MG,Sudeste,0.6551741,55.59,2,65.51741,9.927410278320309,False
Cajuri,MG,Sudeste,0.76728886,66.8,3,76.72889,9.928889465332034,False
Abaeté,MG,Sudeste,0.6683571,56.9,23,66.83571,9.935708618164064,False
Laranjeiras,SE,Nordeste,0.32995352,23.050000000000004,21,32.995354,9.945353698730464,False
Paranapoema,PR,Sul,0.7258208,62.63,3,72.58208,9.952077026367185,False
Pedro de Toledo,SP,Sudeste,0.5183846,41.87,5,51.83846,9.96845901489258,False
Bento Fernandes,RN,Nordeste,0.31454554,21.48,1,31.454554,9.974553604125976,False
Veredinha,MG,Sudeste,0.7505966,65.08,5,75.05966,9.979661865234377,False
José Boiteux,SC,Sul,0.536629,43.68,5,53.662903,9.98290283203125,False
São Pedro dos Crentes,MA,Nordeste,0.5649612,46.51,9,56.49612,9.986120452880861,False
Pacajus,CE,Nordeste,0.89991176,80.0,53,89.99117,9.991172790527344,False
Flórida,PR,Sul,0.7563199,65.64,2,75.63199,9.991988525390624,False
Muqui,ES,Sudeste,0.76187736,66.19,14,76.18774,9.997736511230471,False
Maurilândia do Tocantins,TO,Norte,0.36358744,26.36,5,36.358746,9.998745574951172,False
Paula Cândido,MG,Sudeste,0.68141985,58.13,6,68.14198,10.01198303222656,False
São Sebastião da Bela Vista,MG,Sudeste,0.7909816,69.08,3,79.09816,10.018159790039064,False
Monte Santo de Minas,MG,Sudeste,0.5818919,48.169999999999995,13,58.18919,10.019189910888677,False
Viçosa do Ceará,CE,Nordeste,0.90023005,80.0,88,90.023,10.023002624511719,False
São Gonçalo do Pará,MG,Sudeste,0.74301016,64.24,10,74.30102,10.061017761230474,False
Barbalha,CE,Nordeste,0.90065455,80.0,59,90.06545,10.065452575683594,False
Tapira,MG,Sudeste,0.7013655,60.07,6,70.13655,10.066550903320312,False
Herval,RS,Sul,0.6741152,57.32,4,67.411514,10.091514282226562,False
Matias Olímpio,PI,Nordeste,0.4174446,31.65,9,41.744457,10.094457244873048,False
Guidoval,MG,Sudeste,0.7492735,64.83,5,74.927345,10.097345275878908,False
Trairi,CE,Nordeste,0.90097606,80.0,87,90.0976,10.097602844238281,False
Buriti Bravo,MA,Nordeste,0.4852892,38.42,29,48.52892,10.108919219970701,False
Campina do Monte Alegre,SP,Sudeste,0.6142918,51.32,1,61.42918,10.109180145263672,False
Apiacás,MT,Centro-Oeste,0.639382,53.82000000000001,12,63.9382,10.118201904296868,False
Pirpirituba,PB,Nordeste,0.51531744,41.41,8,51.531746,10.121745910644535,False
Juranda,PR,Sul,0.7326324,63.12,6,73.26324,10.143236999511721,False
Centro Novo do Maranhão,MA,Nordeste,0.5644519,46.3,33,56.445187,10.145186614990237,False
Jundiá,AL,Nordeste,0.5153677,41.39,4,51.53677,10.146769866943359,False
Ocara,CE,Nordeste,0.9014982,80.0,30,90.14982,10.149818420410156,False
Caiana,MG,Sudeste,0.72283834,62.1,3,72.28384,10.183836364746092,False
Água Fria de Goiás,GO,Centro-Oeste,0.70006496,59.82000000000001,7,70.00649,10.186492614746086,False
Mococa,SP,Sudeste,0.62076813,51.87,21,62.076813,10.206812744140628,False
Gameleira de Goiás,GO,Centro-Oeste,0.9021265,80.0,3,90.21265,10.212646484375,False
Chapada Gaúcha,MG,Sudeste,0.64465374,54.23,16,64.46537,10.23537017822266,False
Adrianópolis,PR,Sul,0.7361885,63.38,7,73.61885,10.23885070800781,False
Telha,SE,Nordeste,0.34520316,24.28,5,34.520317,10.240317077636718,False
São José da Varginha,MG,Sudeste,0.69502807,59.26,3,69.50281,10.242807617187502,False
Miradouro,MG,Sudeste,0.6284647,52.6,10,62.84647,10.24646987915039,False
Acaraú,CE,Nordeste,0.90252703,80.0,92,90.2527,10.252700805664062,False
Porto Murtinho,MS,Centro-Oeste,0.47813645,37.55,23,47.813644,10.26364440917969,False
Vitor Meireles,SC,Sul,0.6054469,50.26,8,60.54469,10.284689178466799,False
Sulina,PR,Sul,0.77218765,66.92,4,77.218765,10.29876525878906,False
Pinhal,RS,Sul,0.7066801,60.36,3,70.668015,10.308014526367188,False
Itaporanga,SP,Sudeste,0.5331556,43.0,2,53.315563,10.315563201904297,False
Nova Olinda,TO,Norte,0.42995664,32.67,14,42.995663,10.325662689208983,False
Tianguá,CE,Nordeste,0.9032961,80.0,94,90.32961,10.329612731933594,False
Vale de São Domingos,MT,Centro-Oeste,0.6426068,53.92,3,64.26068,10.340681152343748,False
Jundiaí do Sul,PR,Sul,0.7103543,60.68,7,71.03543,10.355430908203125,False
Aricanduva,MG,Sudeste,0.7076447,60.38,8,70.76447,10.384472961425779,False
Cruz,CE,Nordeste,0.9038817,80.0,53,90.388176,10.388175964355469,False
Jaguaruana,CE,Nordeste,0.90390295,80.0,21,90.3903,10.390296936035156,False
Porto Alegre do Norte,MT,Centro-Oeste,0.48535907,38.13,18,48.535908,10.405907745361326,False
Granja,CE,Nordeste,0.90408015,80.0,54,90.40801,10.408012390136719,False
Pirassununga,SP,Sudeste,0.6186228,51.43,26,61.862278,10.432277984619141,False
São Gabriel da Cachoeira,AM,Norte,0.5356769,43.12,60,53.567688,10.447687988281253,False
Mirandiba,PE,Nordeste,0.52622527,42.17,29,52.622528,10.452528076171873,False
Bom Jesus do Tocantins,TO,Norte,0.43794656,33.34,4,43.794655,10.454654846191403,False
Itapagé,CE,Nordeste,0.9045479,80.0,55,90.454796,10.454795837402344,False
Montezuma,MG,Sudeste,0.6894734,58.489999999999995,9,68.94734,10.457341918945318,False
Martinho Campos,MG,Sudeste,0.7047323,60.0,7,70.47323,10.473228454589844,False
Aracati,CE,Nordeste,0.90485734,80.0,97,90.48573,10.485733032226562,False
Brejo Santo,CE,Nordeste,0.9050039,80.0,61,90.50039,10.500389099121094,False
Ipumirim,SC,Sul,0.6879157,58.28,5,68.791565,10.511564941406249,False
Montanha,ES,Sudeste,0.7636068,65.84,22,76.36068,10.52067962646484,False
Loreto,MA,Nordeste,0.5572154,45.2,14,55.72154,10.521538543701169,False
Xambioá,TO,Norte,0.39719716,29.18,11,39.719715,10.539715118408203,False
Romaria,MG,Sudeste,0.720083,61.43,5,72.0083,10.57830078125,False
Umari,CE,Nordeste,0.9058467,80.0,7,90.58467,10.584671020507812,False
Coronel Fabriciano,MG,Sudeste,0.6330257,52.709999999999994,68,63.30257,10.592570343017584,False
Caririaçu,CE,Nordeste,0.90593153,80.0,31,90.593155,10.593154907226562,False
Santo Antônio do Descoberto,GO,Centro-Oeste,0.5925374,48.66,78,59.25374,10.593738403320316,False
Jaguaribe,CE,Nordeste,0.9060389,80.0,26,90.60389,10.603889465332031,False
Brazópolis,MG,Sudeste,0.6626966,55.660000000000004,9,66.26966,10.609660949707028,False
João Pinheiro,MG,Sudeste,0.74003065,63.39,44,74.00307,10.613067016601562,False
Iaras,SP,Sudeste,0.5913669,48.52,2,59.13669,10.616688232421872,False
Coronel Macedo,SP,Sudeste,0.6237751,51.76,1,62.377514,10.617513885498049,False
Marco,CE,Nordeste,0.9064177,80.0,40,90.64177,10.641769409179688,False
Petrolina de Goiás,GO,Centro-Oeste,0.73355407,62.71,3,73.35541,10.64540771484375,False
Novo Jardim,TO,Norte,0.4015986,29.51,3,40.15986,10.64985870361328,False
Alto Garças,MT,Centro-Oeste,0.5758009,46.93,18,57.58009,10.650089569091797,False
Tabuleiro do Norte,CE,Nordeste,0.90653324,80.0,33,90.65332,10.6533203125,False
Riacho dos Machados,MG,Sudeste,0.8021106,69.55,11,80.21106,10.661059570312503,False
Nova Marilândia,MT,Centro-Oeste,0.60577,49.91,5,60.577,10.666999664306644,False
Itabaiana,PB,Nordeste,0.43223026,32.55,18,43.223026,10.673026275634768,False
Carlinda,MT,Centro-Oeste,0.59170634,48.49,13,59.170635,10.68063522338867,False
Conquista D'Oeste,MT,Centro-Oeste,0.5773485,47.02,5,57.734848,10.714848022460934,False
Derrubadas,RS,Sul,0.6540532,54.69,4,65.40532,10.71531921386719,False
Cidade Ocidental,GO,Centro-Oeste,0.66774505,56.04,113,66.774506,10.734505615234376,False
Riachuelo,SE,Nordeste,0.28018713,17.27,10,28.018713,10.748712997436524,False
Morada Nova,CE,Nordeste,0.83968824,73.22,62,83.96883,10.748826293945314,False
Cachoeira Grande,MA,Nordeste,0.5803376,47.28,7,58.03376,10.75376007080078,False
Bela Cruz,CE,Nordeste,0.90766716,80.0,40,90.766716,10.766716003417969,False
Ipeúna,SP,Sudeste,0.6058248,49.81,5,60.58248,10.772481384277341,False
Frei Gaspar,MG,Sudeste,0.6726175,56.48,6,67.26175,10.781749267578128,False
Quixadá,CE,Nordeste,0.9081411,80.0,89,90.81411,10.814109802246094,False
Iepê,SP,Sudeste,0.67267025,56.43,1,67.26702,10.837021179199219,False
São Francisco de Assis do Piauí,PI,Nordeste,0.5134844,40.51,3,51.348442,10.83844207763672,False
Banabuiú,CE,Nordeste,0.908488,80.0,33,90.8488,10.848800659179688,False
Senador Georgino Avelino,RN,Nordeste,0.41968006,31.11,4,41.968006,10.858006134033204,False
Brás Pires,MG,Sudeste,0.6892098,58.04,7,68.92098,10.880982360839845,False
Arcoverde,PE,Nordeste,0.7383462,62.92,69,73.834625,10.914625244140623,False
Nova Roma,GO,Centro-Oeste,0.7531482,64.38,4,75.31482,10.934819335937505,False
Santa Rosa do Tocantins,TO,Norte,0.3893309,27.99,8,38.93309,10.943090209960939,False
Pindoretama,CE,Nordeste,0.9094437,80.0,33,90.94437,10.944366455078125,False
Campinápolis,MT,Centro-Oeste,0.5615087,45.19,11,56.15087,10.960871276855471,False
